name;src_file;src_line;total_ns;total_perc;counts;mean_ns;min_ns;max_ns;std_ns
system_commands{name="forgia_mode_roguelite::weapon_select::sys_lobby_weapon_preview"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;116921;0.000126;91;1284;55;109279;11446.663799
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0127.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;14528692;0.015703;7;2075527;196;14489740;5474156.354704
node{name="bevy_render::render_graph::node::EmptyNode"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_render-0.18.1\src\renderer\graph_runner.rs;240;21329837;0.023054;254268;83;49;31318;112.500599
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/portal/portal_open.glb"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;304895913;0.329548;19;16047153;112;272702723;62231679.143837
system{name="bevy_gizmos_render::pipeline_2d::queue_line_and_joint_gizmos_2d"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;27514763;0.029739;18162;1514;526;105111;1282.920438
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0039.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;17260408;0.018656;8;2157551;100;17211250;6082614.809024
plugin build{plugin="bevy_render::render_phase::BinnedRenderPhasePlugin<bevy_core_pipeline::core_3d::AlphaMask3d, bevy_pbr::render::mesh::MeshPipeline>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;32286;0.000035;1;32286;32286;32286;0.000000
system_commands{name="forgia_mode_roguelite::enemy_anim::sys_wire_enemy_anim"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1666438;0.001801;17308;96;51;10128;95.893673
system{name="bevy_asset::assets::Assets<bevy_animation::AnimationClip>::asset_events"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;12046;0.000013;3;4015;751;6183;2877.266845
system{name="bevy_render::batching::gpu_preprocessing::collect_buffers_for_phase<bevy_core_pipeline::core_3d::AlphaMask3d, bevy_pbr::render::mesh::MeshPipeline>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;20775097;0.022455;18162;1143;383;90723;1204.391047
system{name="forgia_observability::lifecycle_sensor::obs_player_added"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;246;0.000000;1;246;246;246;0.000000
system{name="bevy_asset::assets::Assets<forgia_genome_core::Genome<forgia_ui_lib::hud::barks::BarkGenome>>::asset_events"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;577;0.000001;1;577;577;577;0.000000
system{name="forgia_mode_roguelite::sensor::sys_write_roguelite_state"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;7864046;0.008500;18163;432;158;83926;776.746686
system_commands{name="forgia_viewmodel::attach::attach_viewmodel_to_camera"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;2046474;0.002212;17308;118;51;93463;879.143109
system{name="forgia_ui::pause_time"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1576501;0.001704;2;788250;110169;1466332;958952.053695
plugin finish{plugin="bevy_image::texture_atlas::TextureAtlasPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;55;0.000000;1;55;55;55;0.000000
system{name="bevy_core_pipeline::core_3d::extract_core_3d_camera_phases"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;29635665;0.032032;18163;1631;599;401772;3683.563342
system{name="forgia_combat::combat_juice::sys_apply_hit_knockback"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;11523096;0.012455;18163;634;218;95785;1034.655470
plugin finish{plugin="bevy_diagnostic::DiagnosticsPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;59;0.000000;1;59;59;59;0.000000
system{name="forgia_viewmodel::pose::apply_ads_viewmodel"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;20435277;0.022088;17308;1180;509;111907;1040.982600
system{name="forgia_mode_roguelite::stations::sys_use_health_stations"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;12745757;0.013776;17308;736;365;10748;243.725560
system{name="forgia_water::sys_write_water_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;8730936;0.009437;18163;480;161;78374;690.316257
system{name="bevy_render::extract_instances::extract_all<bevy_pbr::light_probe::environment_map::EnvironmentMapIds>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;5624613;0.006079;18163;309;108;54266;453.990329
plugin finish{plugin="forgia_mode_roguelite::boucherie_rocket::BoucherieRocketPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;51;0.000000;1;51;51;51;0.000000
plugin build{plugin="forgia_camera_orbit::ForgiaCameraOrbitPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;33325;0.000036;1;33325;33325;33325;0.000000
system{name="bevy_transform::systems::mark_dirty_trees"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;306124417;0.330876;18164;16853;2314;2041823;16057.765919
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr\\render\\mesh_preprocess.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;609373;0.000659;2;304686;201;609172;430607.523647
plugin cleanup{plugin="forgia_player::skybox_genome::SkyboxGenomePlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;53;0.000000;1;53;53;53;0.000000
system{name="forgia_mode_roguelite::mushrooms::sys_reconcile_mushrooms"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;13219734;0.014289;17308;763;373;129479;1130.558432
plugin cleanup{plugin="forgia_debug::ForgiaDebugPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;64;0.000000;1;64;64;64;0.000000
system{name="bevy_asset::assets::Assets<bevy_asset::folder::LoadedFolder>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2046765;0.002212;18163;112;58;980;54.473957
plugin build{plugin="bevy_post_process::msaa_writeback::MsaaWritebackPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;41429;0.000045;1;41429;41429;41429;0.000000
system_commands{name="(bevy_ecs::system::commands::Commands<'_, '_>, bevy_ecs::system::query::Query<'_, '_, bevy_ecs::entity::Entity, bevy_ecs::query::filter::With<bevy_window::window::PrimaryWindow>>, bevy_ecs::system::query::Query<'_, '_, (bevy_ecs::entity::Entity, &bevy_render::view::window::screenshot::Screenshot), bevy_ecs::query::filter::Without<bevy_render::view::window::screenshot::Capturing>>)"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3495875;0.003779;18162;192;54;2750;205.400745
schedule{name=Last};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\schedule\schedule.rs;532;759408737;0.820810;18163;41810;22731;6362829;74840.056569
system{name="forgia_observability::sensor_health_sensor::sys_write_sensor_health"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;30046637;0.032476;18163;1654;88;513200;20257.542030
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0028.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;15252037;0.016485;7;2178862;146;15220559;5750849.197507
plugin finish{plugin="forgia_mode_roguelite::mushrooms::ForgiaRogueliteMushroomsPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;57;0.000000;1;57;57;57;0.000000
plugin build{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_render::gpu_readback::Readback>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;1147;0.000001;1;1147;1147;1147;0.000000
system{name="bevy_render::render_asset::extract_render_asset<bevy_sprite_render::mesh2d::material::PreparedMaterial2d<bevy_sprite_render::tilemap_chunk::tilemap_chunk_material::TilemapChunkMaterial>>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;16640810;0.017986;18163;916;349;23302;393.374243
system_commands{name="forgia_auto_rig::skinning::inject_skinning_for_rigged_meshes"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;7279675;0.007868;18163;400;98;119962;1247.127712
system{name="forgia_combat::combat_juice::trauma_decay_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2915252;0.003151;18163;160;72;18208;159.396767
asset loading{loader="forgia_genome_core::GenomeLoader<forgia_rpg_data::boons::BoonsCatalogue>" asset="genomes/roguelite_boons.toml"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;308281;0.000333;6;51380;128;215823;87153.012711
system_commands{name="bevy_egui::render::systems::queue_pipelines_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;14088143;0.015227;18162;775;310;88905;1093.350853
plugin build{plugin="forgia_mode_roguelite::progress::PlayerProgressPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;5156;0.000006;1;5156;5156;5156;0.000000
plugin finish{plugin="bevy_core_pipeline::fullscreen_material::FullscreenMaterialPlugin<forgia_postprocess::toon::ToonSettings>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;108;0.000000;1;108;108;108;0.000000
plugin build{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_core_pipeline::tonemapping::Tonemapping>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;529;8131;0.000009;1;8131;8131;8131;0.000000
system_commands{name="bevy_pbr::ssao::extract_ssao_settings"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1370639;0.001481;18162;75;51;2905;24.589205
plugin cleanup{plugin="bevy_picking::InteractionPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;53;0.000000;1;53;53;53;0.000000
winit event_handler;C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_winit-0.18.1\src\state.rs;151;8209538;0.008873;18534;442;61;77089;656.813326
system_commands{name="bevy_post_process::bloom::prepare_bloom_bind_groups"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1643913;0.001777;18162;90;50;4807;52.844264
system{name="forgia_mode_roguelite::pipeline_warmup::sys_write_warmup_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;4889028;0.005284;18163;269;77;14255;202.642956
system{name="forgia_mode_roguelite::hud::in_run_or_boss"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1865962;0.002017;18163;102;55;7755;71.097657
system{name="forgia_effects::weapon_vfx::sys_write_weapon_vfx_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;6269078;0.006776;18163;345;86;37257;403.037709
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr\\render/pbr_fragment.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;1932816;0.002089;2;966408;269;1932547;1366326.876938
plugin cleanup{plugin="bevy_render::sync_component::SyncComponentPlugin<bevy_light::volumetric::FogVolume>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;122;0.000000;1;122;122;122;0.000000
plugin finish;C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;264;18648033;0.020156;1;18648033;18648033;18648033;0.000000
system_commands{name="forgia_stage::floor_merge::sys_build_merged_static"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;1873248;0.002025;18163;103;50;53144;703.578198
system{name="bevy_ui_render::ui_texture_slice_pipeline::extract_ui_texture_slices"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;10868223;0.011747;18163;598;138;13769;368.948406
system{name="forgia_viewmodel::arms_sensor::write_arms_sensor"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;6947238;0.007509;17308;401;136;122619;1076.806273
system{name="bevy_picking::input::PointerInputSettings::is_touch_enabled"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;3539762;0.003826;36326;97;53;8819;87.629605
system{name="forgia_effects::prespawn_hanabi_dummies"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;274954;0.000297;1;274954;274954;274954;0.000000
system{name="bevy_render::render_asset::prepare_assets<bevy_render::storage::GpuShaderStorageBuffer>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;9332803;0.010087;18162;513;191;100839;1067.207053
system_commands{name="bevy_pbr::volumetric_fog::render::init_volumetric_fog_pipeline"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;3280;0.000004;1;3280;3280;3280;0.000000
asset loading{loader="bevy_gltf::loader::GltfLoader" asset="models/environment/inferno/Coin_001.glb"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;1343116;0.001452;12;111926;104;633040;239867.113256
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr\\ssao\\spatial_denoise.wgsl"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;172573;0.000187;2;86286;124;172449;121852.176070
system{name="bevy_core_pipeline::core_3d::configure_occlusion_culling_view_targets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;7833167;0.008467;18162;431;108;74929;590.345141
plugin cleanup{plugin="forgia_input::ForgiaInputPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;55;0.000000;1;55;55;55;0.000000
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0023.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;13736962;0.014848;7;1962423;144;13706986;5178867.218301
plugin cleanup{plugin="forgia_viewmodel::attach::ForgiaViewmodelAttachPlugin"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;292;55;0.000000;1;55;55;55;0.000000
system{name="forgia_enemy_nameplate::spawn_nameplate_for_targets"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;25792438;0.027878;18163;1420;126;643639;4873.941198
system{name="bevy_egui::render::systems::queue_bind_groups_system"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;400182781;0.432539;18162;22034;12385;475695;7440.884850
system{name="forgia_ui::menu_video::menu_video_tick"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;2898793;0.003133;18163;159;67;102879;793.581581
system{name="bevy_asset::assets::Assets<bevy_pbr::medium::ScatteringMedium>::asset_events_condition"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;52;1632773;0.001765;18163;89;53;23368;191.744308
function_scope{epaint::tessellator::Tessellator::tessellate_path};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\epaint-0.33.3\src\tessellator.rs;1724;58727146;0.063475;219832;267;97;132607;956.698249
system_commands{name="bevy_core_pipeline::tonemapping::prepare_view_tonemapping_pipelines"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\system\function_system.rs;54;20877169;0.022565;18162;1149;516;80306;862.602226
asset loading{loader="bevy_image::image_loader::ImageLoader" asset="ui/menu_video/frame_0009.webp"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_asset-0.18.1\src\server\loaders.rs;332;16334259;0.017655;7;2333465;253;16303059;6160014.138837
plugin finish{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_pbr::ssr::ScreenSpaceReflections>"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_app-0.18.1\src\app.rs;272;56;0.000000;1;56;56;56;0.000000
par_for_each{query="(bevy_ecs::entity::Entity, &bevy_camera::visibility::InheritedVisibility, &mut bevy_camera::visibility::ViewVisibility, core::option::Option<&bevy_camera::visibility::VisibilityClass>, core::option::Option<&bevy_camera::visibility::render_layers::RenderLayers>, core::option::Option<&bevy_camera::primitives::Aabb>, &bevy_transform::components::global_transform::GlobalTransform, bevy_ecs::query::fetch::Has<bevy_camera::visibility::NoFrustumCulling>, bevy_ecs::query::fetch::Has<bevy_camera::visibility::range::VisibilityRange>)" filter="()"};C:\Users\Antoi\.cargo\registry\src\index.crates.io-1949cf8c6b5b557f\bevy_ecs-0.18.1\src\query\state.rs;246;3108216538;3.359529;6409218;484;63;793699;700.381961
